id_commande,date,id_client,categorie,produit,quantite,prix_unitaire,remise,montant,canal,region,paiement
CMD102556,2024-01-15,CLI00173,Maison,Set de couverts,1,44.9,0.0,44.9,Site web,Auvergne-Rhône-Alpes,Virement
CMD100204,2024-01-15,CLI00881,Électronique,Écouteurs sans fil,1,119.0,0.0,119.0,Site web,Auvergne-Rhône-Alpes,PayPal
CMD103254,2024-01-15,CLI00362,Beauté,Sérum visage,1,29.9,0.0,29.9,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD101591,2024-01-15,CLI00364,Beauté,Crème hydratante,2,22.9,0.2,36.64,Application mobile,Île-de-France,Carte bancaire
CMD100725,2024-01-15,CLI01591,Beauté,Parfum 50ml,1,59.0,0.0,59.0,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD102051,2024-01-15,CLI00407,Électronique,Chargeur sans fil,3,24.9,0.0,74.7,Site web,Île-de-France,Carte bancaire
CMD104500,2024-01-15,CLI00912,Maison,Cadre photo,3,14.9,0.2,35.76,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD104643,2024-01-15,CLI00559,Mode,Veste légère,2,69.9,0.2,111.84,Marketplace,Occitanie,PayPal
CMD103305,2024-01-15,CLI01487,Sport,Gourde isotherme,2,19.9,0.0,39.8,Application mobile,Nouvelle-Aquitaine,Carte bancaire
CMD102749,2024-01-15,CLI00609,Beauté,Sérum visage,3,29.9,0.0,89.7,Site web,Hauts-de-France,PayPal
CMD103491,2024-01-16,CLI01126,Maison,Diffuseur d'huiles,1,39.9,0.1,35.91,Site web,Île-de-France,PayPal
CMD101939,2024-01-16,CLI00395,Maison,Diffuseur d'huiles,3,39.9,0.0,119.7,Site web,Grand Est,Carte bancaire
CMD102117,2024-01-16,CLI01565,Sport,Tapis de yoga,1,29.9,0.0,29.9,Site web,Bretagne,PayPal
CMD105464,2024-01-16,CLI00294,Mode,Sneakers,2,89.0,0.0,178.0,Application mobile,Île-de-France,PayPal
CMD104858,2024-01-16,CLI01452,Beauté,Sérum visage,1,29.9,0.0,29.9,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD105628,2024-01-16,CLI00870,Électronique,Casque audio Bluetooth,4,79.9,0.0,319.6,Site web,Hauts-de-France,Virement
CMD100448,2024-01-16,CLI00315,Mode,Écharpe laine,2,29.9,0.0,59.8,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD105182,2024-01-16,CLI00249,Mode,Jean slim,3,49.9,0.0,149.7,Site web,Occitanie,PayPal
CMD103442,2024-01-16,CLI01362,Maison,Lampe de bureau LED,2,34.9,0.1,62.82,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD101925,2024-01-16,CLI00502,Électronique,Chargeur sans fil,1,24.9,0.1,22.41,Site web,Île-de-France,Carte bancaire
CMD104802,2024-01-17,CLI01701,Livres,BD édition limitée,1,29.9,0.0,29.9,Site web,Occitanie,Virement
CMD105861,2024-01-17,CLI01834,Sport,Haltères 5kg,2,39.9,0.1,71.82,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD101901,2024-01-17,CLI00425,Électronique,Casque audio Bluetooth,2,79.9,0.2,127.84,Site web,Provence-Alpes-Côte d'Azur,PayPal
CMD102939,2024-01-17,CLI01204,Mode,Jean slim,1,49.9,0.0,49.9,Application mobile,Hauts-de-France,PayPal
CMD104990,2024-01-17,CLI00443,Sport,Bandes élastiques,1,15.9,0.0,15.9,Site web,Nouvelle-Aquitaine,PayPal
CMD102907,2024-01-17,CLI01054,Mode,T-shirt coton bio,1,19.9,0.0,19.9,Site web,Nouvelle-Aquitaine,PayPal
CMD100394,2024-01-17,CLI02129,Mode,Sneakers,1,89.0,0.0,89.0,Site web,Île-de-France,Carte bancaire
CMD105032,2024-01-17,CLI01641,Maison,Plaid polaire,2,24.9,0.0,49.8,Application mobile,Nouvelle-Aquitaine,PayPal
CMD100649,2024-01-17,CLI00933,Maison,Plaid polaire,1,24.9,0.0,24.9,Marketplace,Auvergne-Rhône-Alpes,Carte bancaire
CMD100027,2024-01-17,CLI00575,Mode,Sneakers,1,89.0,0.0,89.0,Application mobile,Nouvelle-Aquitaine,Carte bancaire
CMD102500,2024-01-17,CLI01039,Électronique,Montre connectée,1,149.0,0.0,149.0,Application mobile,Hauts-de-France,Carte bancaire
CMD101840,2024-01-17,CLI01830,Maison,Plaid polaire,1,24.9,0.0,24.9,Application mobile,Hauts-de-France,PayPal
CMD105416,2024-01-17,CLI01230,Mode,Écharpe laine,1,29.9,0.0,29.9,Application mobile,Île-de-France,Carte bancaire
CMD105775,2024-01-17,CLI00788,Électronique,Enceinte portable,1,59.9,0.0,59.9,Site web,Occitanie,PayPal
CMD104353,2024-01-17,CLI00066,Maison,Set de couverts,3,44.9,0.1,121.23,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD101432,2024-01-17,CLI01744,Mode,Jean slim,1,49.9,0.0,49.9,Site web,Bretagne,Carte bancaire
CMD102475,2024-01-17,CLI00308,Électronique,Écouteurs sans fil,2,119.0,0.0,238.0,Application mobile,Hauts-de-France,Carte bancaire
CMD101313,2024-01-17,CLI00274,Maison,Set de couverts,2,44.9,0.2,71.84,Site web,Nouvelle-Aquitaine,PayPal
CMD100291,2024-01-18,CLI00198,Beauté,Sérum visage,2,29.9,0.0,59.8,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD103641,2024-01-18,CLI00689,Livres,Livre de cuisine,1,24.9,0.2,19.92,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD100765,2024-01-18,CLI00566,Maison,Plaid polaire,1,24.9,0.0,24.9,Site web,Île-de-France,Carte bancaire
CMD104314,2024-01-18,CLI01243,Mode,T-shirt coton bio,1,19.9,0.0,19.9,Marketplace,Île-de-France,PayPal
CMD100450,2024-01-18,CLI01194,Livres,BD édition limitée,1,29.9,0.0,29.9,Marketplace,Île-de-France,Carte bancaire
CMD104417,2024-01-18,CLI02084,Sport,Gourde isotherme,2,19.9,0.0,39.8,Site web,Île-de-France,Carte bancaire
CMD103376,2024-01-18,CLI00558,Beauté,Sérum visage,4,29.9,0.2,95.68,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD104166,2024-01-18,CLI00523,Beauté,Parfum 50ml,2,59.0,0.0,118.0,Site web,Hauts-de-France,Carte bancaire
CMD100554,2024-01-18,CLI01971,Électronique,Écouteurs sans fil,3,119.0,0.0,357.0,Marketplace,Hauts-de-France,Carte bancaire
CMD101260,2024-01-18,CLI01436,Livres,BD édition limitée,1,29.9,0.2,23.92,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD102538,2024-01-19,CLI01205,Beauté,Crème hydratante,4,22.9,0.2,73.28,Application mobile,Occitanie,PayPal
CMD103299,2024-01-19,CLI00350,Mode,Jean slim,4,49.9,0.0,199.6,Application mobile,Île-de-France,Carte bancaire
CMD103885,2024-01-19,CLI00448,Maison,Plaid polaire,2,24.9,0.0,49.8,Application mobile,Bretagne,PayPal
CMD104304,2024-01-19,CLI01922,Mode,Veste légère,3,69.9,0.0,209.7,Application mobile,Occitanie,PayPal
CMD102384,2024-01-19,CLI00516,Beauté,Parfum 50ml,1,59.0,0.2,47.2,Application mobile,Bretagne,Carte bancaire
CMD105137,2024-01-19,CLI00153,Maison,Set de couverts,1,44.9,0.1,40.41,Marketplace,Île-de-France,Carte bancaire
CMD101928,2024-01-19,CLI01076,Beauté,Parfum 50ml,2,59.0,0.0,118.0,Site web,Île-de-France,Carte bancaire
CMD101616,2024-01-19,CLI02166,Électronique,Casque audio Bluetooth,1,79.9,0.1,71.91,Site web,Île-de-France,Carte bancaire
CMD100280,2024-01-19,CLI00047,Beauté,Crème hydratante,1,22.9,0.0,22.9,Site web,Occitanie,Carte bancaire
CMD104815,2024-01-20,CLI00854,Mode,Écharpe laine,2,29.9,0.1,53.82,Application mobile,Île-de-France,Carte bancaire
CMD100518,2024-01-20,CLI02039,Beauté,Crème hydratante,1,22.9,0.0,22.9,Application mobile,Île-de-France,Carte bancaire
CMD100619,2024-01-20,CLI00716,Beauté,Parfum 50ml,4,59.0,0.0,236.0,Site web,Île-de-France,Virement
CMD105854,2024-01-20,CLI00081,Maison,Set de couverts,2,44.9,0.0,89.8,Site web,Provence-Alpes-Côte d'Azur,PayPal
CMD102886,2024-01-20,CLI00556,Mode,Sneakers,2,89.0,0.2,142.4,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD100811,2024-01-20,CLI00105,Beauté,Crème hydratante,2,22.9,0.1,41.22,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD103070,2024-01-20,CLI00753,Livres,BD édition limitée,1,29.9,0.2,23.92,Site web,Île-de-France,Carte bancaire
CMD101322,2024-01-20,CLI00050,Mode,Écharpe laine,2,29.9,0.1,53.82,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD105638,2024-01-20,CLI01753,Livres,BD édition limitée,4,29.9,0.2,95.68,Site web,Île-de-France,PayPal
CMD101893,2024-01-20,CLI02157,Sport,Gourde isotherme,1,19.9,0.1,17.91,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD102297,2024-01-20,CLI01177,Maison,Lampe de bureau LED,1,34.9,0.0,34.9,Site web,Île-de-France,PayPal
CMD102559,2024-01-20,CLI02159,Livres,BD édition limitée,1,29.9,0.0,29.9,Application mobile,Nouvelle-Aquitaine,Carte bancaire
CMD100084,2024-01-21,CLI01792,Beauté,Sérum visage,3,29.9,0.1,80.73,Site web,Auvergne-Rhône-Alpes,PayPal
CMD100423,2024-01-21,CLI00468,Mode,Écharpe laine,1,29.9,0.1,26.91,Application mobile,Île-de-France,Virement
CMD100767,2024-01-21,CLI00412,Livres,Livre de cuisine,1,24.9,0.1,22.41,Marketplace,Bretagne,PayPal
CMD102228,2024-01-21,CLI00077,Maison,Set de couverts,2,44.9,0.0,89.8,Site web,Île-de-France,PayPal
CMD101138,2024-01-21,CLI00548,Électronique,Casque audio Bluetooth,1,79.9,0.1,71.91,Application mobile,Île-de-France,Carte bancaire
CMD102814,2024-01-21,CLI00541,Maison,Plaid polaire,1,24.9,0.2,19.92,Marketplace,Auvergne-Rhône-Alpes,Virement
CMD105971,2024-01-21,CLI00737,Mode,Sneakers,2,89.0,0.1,160.2,Application mobile,Grand Est,Virement
CMD102295,2024-01-21,CLI00034,Électronique,Montre connectée,3,149.0,0.2,357.6,Application mobile,Île-de-France,Virement
CMD101659,2024-01-21,CLI00998,Maison,Diffuseur d'huiles,1,39.9,0.0,39.9,Application mobile,Île-de-France,Carte bancaire
CMD102010,2024-01-21,CLI02133,Mode,Écharpe laine,3,29.9,0.1,80.73,Application mobile,Provence-Alpes-Côte d'Azur,PayPal
CMD102566,2024-01-21,CLI01633,Beauté,Sérum visage,2,29.9,0.0,59.8,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD100149,2024-01-22,CLI00169,Sport,Tapis de yoga,1,29.9,0.0,29.9,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD101314,2024-01-22,CLI00075,Maison,Set de couverts,1,44.9,0.0,44.9,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD105498,2024-01-22,CLI00075,Beauté,Parfum 50ml,1,59.0,0.2,47.2,Site web,Nouvelle-Aquitaine,PayPal
CMD104558,2024-01-22,CLI00025,Sport,Bandes élastiques,1,15.9,0.0,15.9,Marketplace,Auvergne-Rhône-Alpes,Carte bancaire
CMD101619,2024-01-22,CLI00747,Sport,Tapis de yoga,2,29.9,0.0,59.8,Site web,Occitanie,Carte bancaire
CMD102810,2024-01-22,CLI00374,Électronique,Chargeur sans fil,3,24.9,0.0,74.7,Application mobile,Île-de-France,Carte bancaire
CMD103804,2024-01-22,CLI01909,Beauté,Palette maquillage,2,34.9,0.1,62.82,Application mobile,Île-de-France,Carte bancaire
CMD103332,2024-01-22,CLI01510,Maison,Diffuseur d'huiles,1,39.9,0.0,39.9,Application mobile,Provence-Alpes-Côte d'Azur,PayPal
CMD105986,2024-01-22,CLI02128,Beauté,Palette maquillage,1,34.9,0.0,34.9,Site web,Provence-Alpes-Côte d'Azur,PayPal
CMD101317,2024-01-22,CLI01384,Livres,Livre de cuisine,1,24.9,0.0,24.9,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD105004,2024-01-22,CLI00054,Livres,BD édition limitée,1,29.9,0.0,29.9,Marketplace,Auvergne-Rhône-Alpes,Carte bancaire
CMD102446,2024-01-22,CLI00744,Sport,Gourde isotherme,2,19.9,0.0,39.8,Marketplace,Île-de-France,Carte bancaire
CMD103502,2024-01-22,CLI00639,Mode,Jean slim,1,49.9,0.2,39.92,Site web,Provence-Alpes-Côte d'Azur,PayPal
CMD105750,2024-01-22,CLI00829,Maison,Diffuseur d'huiles,1,39.9,0.0,39.9,Marketplace,Nouvelle-Aquitaine,Carte bancaire
CMD104379,2024-01-22,CLI02119,Mode,Écharpe laine,1,29.9,0.0,29.9,Site web,Île-de-France,Carte bancaire
CMD103320,2024-01-22,CLI01485,Beauté,Crème hydratante,2,22.9,0.0,45.8,Application mobile,Bretagne,Carte bancaire
CMD105960,2024-01-22,CLI01554,Beauté,Palette maquillage,1,34.9,0.2,27.92,Site web,Île-de-France,PayPal
CMD104552,2024-01-23,CLI00605,Sport,Haltères 5kg,2,39.9,0.0,79.8,Application mobile,Nouvelle-Aquitaine,PayPal
CMD103259,2024-01-23,CLI00439,Beauté,Crème hydratante,1,22.9,0.1,20.61,Marketplace,Provence-Alpes-Côte d'Azur,Virement
CMD103371,2024-01-23,CLI01929,Maison,Diffuseur d'huiles,1,39.9,0.0,39.9,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD100758,2024-01-23,CLI01965,Électronique,Chargeur sans fil,1,24.9,0.0,24.9,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD105946,2024-01-23,CLI00338,Électronique,Montre connectée,1,149.0,0.1,134.1,Application mobile,Île-de-France,Carte bancaire
CMD105136,2024-01-23,CLI01608,Électronique,Écouteurs sans fil,2,119.0,0.1,214.2,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD100270,2024-01-23,CLI01799,Maison,Lampe de bureau LED,3,34.9,0.1,94.23,Marketplace,Île-de-France,PayPal
CMD102030,2024-01-23,CLI00842,Livres,Roman best-seller,1,18.9,0.1,17.01,Application mobile,Île-de-France,Virement
CMD104965,2024-01-23,CLI02138,Électronique,Chargeur sans fil,2,24.9,0.0,49.8,Marketplace,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD103976,2024-01-23,CLI01600,Mode,Sneakers,1,89.0,0.0,89.0,Application mobile,Occitanie,Carte bancaire
CMD103594,2024-01-24,CLI01022,Mode,T-shirt coton bio,2,19.9,0.0,39.8,Marketplace,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD101363,2024-01-24,CLI01811,Électronique,Casque audio Bluetooth,4,79.9,0.1,287.64,Site web,Occitanie,Carte bancaire
CMD103191,2024-01-24,CLI00421,Maison,Set de couverts,1,44.9,0.2,35.92,Application mobile,Île-de-France,Virement
CMD102505,2024-01-24,CLI01452,Livres,Roman best-seller,2,18.9,0.0,37.8,Marketplace,Hauts-de-France,PayPal
CMD104540,2024-01-24,CLI02032,Mode,Veste légère,4,69.9,0.0,279.6,Site web,Île-de-France,Carte bancaire
CMD103462,2024-01-24,CLI00826,Maison,Cadre photo,2,14.9,0.0,29.8,Site web,Île-de-France,Carte bancaire
CMD104635,2024-01-24,CLI01266,Électronique,Casque audio Bluetooth,1,79.9,0.0,79.9,Marketplace,Hauts-de-France,PayPal
CMD100051,2024-01-24,CLI00903,Maison,Diffuseur d'huiles,1,39.9,0.2,31.92,Marketplace,Hauts-de-France,Carte bancaire
CMD100971,2024-01-24,CLI01387,Mode,Jean slim,1,49.9,0.0,49.9,Site web,Occitanie,PayPal
CMD105304,2024-01-24,CLI01452,Livres,Livre de cuisine,3,24.9,0.1,67.23,Site web,Île-de-France,Carte bancaire
CMD105125,2024-01-24,CLI00829,Maison,Set de couverts,4,44.9,0.0,179.6,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD101018,2024-01-24,CLI01245,Électronique,Enceinte portable,1,59.9,0.1,53.91,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD101899,2024-01-25,CLI01742,Maison,Cadre photo,2,14.9,0.1,26.82,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD104473,2024-01-25,CLI01813,Maison,Set de couverts,4,44.9,0.0,179.6,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD103150,2024-01-25,CLI00474,Maison,Cadre photo,1,14.9,0.0,14.9,Site web,Auvergne-Rhône-Alpes,PayPal
CMD100068,2024-01-25,CLI01977,Mode,Veste légère,1,69.9,0.0,69.9,Site web,Île-de-France,Virement
CMD105118,2024-01-25,CLI01020,Livres,Livre de cuisine,4,24.9,0.1,89.64,Marketplace,Hauts-de-France,Carte bancaire
CMD101385,2024-01-25,CLI01793,Sport,Tapis de yoga,1,29.9,0.1,26.91,Site web,Occitanie,Carte bancaire
CMD103452,2024-01-25,CLI01107,Électronique,Casque audio Bluetooth,3,79.9,0.1,215.73,Site web,Auvergne-Rhône-Alpes,PayPal
CMD100428,2024-01-25,CLI00503,Électronique,Enceinte portable,4,59.9,0.0,239.6,Marketplace,Hauts-de-France,PayPal
CMD103137,2024-01-25,CLI02103,Mode,Veste légère,1,69.9,0.2,55.92,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD102059,2024-01-25,CLI01182,Beauté,Parfum 50ml,1,59.0,0.2,47.2,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD105894,2024-01-25,CLI00968,Sport,Haltères 5kg,1,39.9,0.0,39.9,Site web,Grand Est,Carte bancaire
CMD104336,2024-01-25,CLI01560,Électronique,Chargeur sans fil,1,24.9,0.0,24.9,Site web,Grand Est,PayPal
CMD102022,2024-01-25,CLI00129,Électronique,Enceinte portable,2,59.9,0.0,119.8,Site web,Bretagne,Carte bancaire
CMD103184,2024-01-25,CLI00312,Maison,Plaid polaire,4,24.9,0.2,79.68,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD102114,2024-01-25,CLI02021,Livres,Roman best-seller,1,18.9,0.0,18.9,Site web,Île-de-France,Carte bancaire
CMD102879,2024-01-25,CLI00912,Maison,Lampe de bureau LED,2,34.9,0.0,69.8,Site web,Grand Est,Carte bancaire
CMD101355,2024-01-25,CLI00224,Beauté,Sérum visage,2,29.9,0.0,59.8,Marketplace,Auvergne-Rhône-Alpes,Carte bancaire
CMD103837,2024-01-26,CLI00215,Sport,Haltères 5kg,3,39.9,0.0,119.7,Application mobile,Île-de-France,Carte bancaire
CMD103644,2024-01-26,CLI00291,Électronique,Écouteurs sans fil,3,119.0,0.1,321.3,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD100594,2024-01-26,CLI01925,Beauté,Sérum visage,2,29.9,0.0,59.8,Application mobile,Nouvelle-Aquitaine,PayPal
CMD102079,2024-01-26,CLI02046,Maison,Diffuseur d'huiles,2,39.9,0.1,71.82,Site web,Grand Est,PayPal
CMD102159,2024-01-26,CLI01794,Beauté,Sérum visage,4,29.9,0.0,119.6,Site web,Île-de-France,Carte bancaire
CMD104231,2024-01-26,CLI02083,Maison,Plaid polaire,3,24.9,0.0,74.7,Marketplace,Nouvelle-Aquitaine,PayPal
CMD102813,2024-01-26,CLI01697,Sport,Haltères 5kg,1,39.9,0.2,31.92,Site web,Île-de-France,PayPal
CMD104440,2024-01-26,CLI01307,Maison,Diffuseur d'huiles,1,39.9,0.1,35.91,Application mobile,Nouvelle-Aquitaine,Virement
CMD102872,2024-01-27,CLI01409,Mode,T-shirt coton bio,3,19.9,0.0,59.7,Application mobile,Bretagne,Carte bancaire
CMD103175,2024-01-27,CLI01199,Livres,BD édition limitée,3,29.9,0.0,89.7,Site web,Provence-Alpes-Côte d'Azur,PayPal
CMD102320,2024-01-27,CLI00217,Électronique,Chargeur sans fil,2,24.9,0.0,49.8,Marketplace,Île-de-France,PayPal
CMD100512,2024-01-27,CLI01531,Mode,Écharpe laine,1,29.9,0.0,29.9,Marketplace,Grand Est,Carte bancaire
CMD101229,2024-01-27,CLI00998,Électronique,Montre connectée,2,149.0,0.0,298.0,Site web,Hauts-de-France,PayPal
CMD105606,2024-01-27,CLI01847,Livres,Roman best-seller,3,18.9,0.1,51.03,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD100682,2024-01-27,CLI01189,Sport,Bandes élastiques,1,15.9,0.0,15.9,Site web,Grand Est,PayPal
CMD101204,2024-01-27,CLI00149,Mode,Jean slim,1,49.9,0.0,49.9,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD105699,2024-01-27,CLI00624,Électronique,Montre connectée,1,149.0,0.0,149.0,Site web,Provence-Alpes-Côte d'Azur,PayPal
CMD101157,2024-01-27,CLI01381,Électronique,Chargeur sans fil,1,24.9,0.2,19.92,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD105944,2024-01-27,CLI00990,Beauté,Parfum 50ml,2,59.0,0.2,94.4,Application mobile,Bretagne,Carte bancaire
CMD102488,2024-02-01,CLI01314,Mode,T-shirt coton bio,1,19.9,0.0,19.9,Site web,Île-de-France,Virement
CMD102339,2024-02-01,CLI00786,Électronique,Chargeur sans fil,1,24.9,0.0,24.9,Application mobile,Île-de-France,Carte bancaire
CMD105745,2024-02-01,CLI02186,Beauté,Palette maquillage,2,34.9,0.0,69.8,Site web,Auvergne-Rhône-Alpes,PayPal
CMD105714,2024-02-01,CLI01209,Maison,Lampe de bureau LED,2,34.9,0.0,69.8,Application mobile,Île-de-France,Carte bancaire
CMD103947,2024-02-01,CLI00277,Maison,Lampe de bureau LED,1,34.9,0.1,31.41,Site web,Île-de-France,PayPal
CMD101340,2024-02-01,CLI00334,Maison,Cadre photo,1,14.9,0.2,11.92,Application mobile,Occitanie,Carte bancaire
CMD105779,2024-02-01,CLI00337,Électronique,Casque audio Bluetooth,1,79.9,0.1,71.91,Site web,Île-de-France,Carte bancaire
CMD102190,2024-02-01,CLI00196,Mode,Sneakers,1,89.0,0.0,89.0,Site web,Grand Est,Carte bancaire
CMD105462,2024-02-01,CLI00605,Sport,Gourde isotherme,4,19.9,0.2,63.68,Application mobile,Île-de-France,Carte bancaire
CMD100547,2024-02-01,CLI00698,Beauté,Parfum 50ml,1,59.0,0.0,59.0,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD101219,2024-02-01,CLI01054,Mode,Écharpe laine,1,29.9,0.2,23.92,Site web,Bretagne,Carte bancaire
CMD104190,2024-02-01,CLI01987,Livres,Livre de cuisine,1,24.9,0.0,24.9,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD102999,2024-02-01,CLI00742,Sport,Haltères 5kg,3,39.9,0.2,95.76,Marketplace,Bretagne,Carte bancaire
CMD100338,2024-02-01,CLI00486,Beauté,Sérum visage,2,29.9,0.0,59.8,Marketplace,Hauts-de-France,Carte bancaire
CMD100239,2024-02-01,CLI01693,Sport,Bandes élastiques,2,15.9,0.1,28.62,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD105754,2024-02-02,CLI01401,Électronique,Écouteurs sans fil,1,119.0,0.0,119.0,Site web,Hauts-de-France,PayPal
CMD100258,2024-02-02,CLI00165,Mode,T-shirt coton bio,1,19.9,0.0,19.9,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD102415,2024-02-02,CLI01531,Mode,T-shirt coton bio,2,19.9,0.2,31.84,Marketplace,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD100160,2024-02-02,CLI02078,Sport,Haltères 5kg,1,39.9,0.1,35.91,Site web,Auvergne-Rhône-Alpes,PayPal
CMD103939,2024-02-02,CLI00979,Maison,Lampe de bureau LED,1,34.9,0.0,34.9,Site web,Bretagne,Carte bancaire
CMD105251,2024-02-02,CLI01952,Mode,Sneakers,3,89.0,0.0,267.0,Site web,Provence-Alpes-Côte d'Azur,PayPal
CMD105285,2024-02-02,CLI02121,Maison,Lampe de bureau LED,1,34.9,0.1,31.41,Application mobile,Île-de-France,Carte bancaire
CMD102021,2024-02-02,CLI00977,Beauté,Sérum visage,1,29.9,0.0,29.9,Site web,Hauts-de-France,Carte bancaire
CMD105435,2024-02-02,CLI01974,Beauté,Sérum visage,3,29.9,0.1,80.73,Marketplace,Nouvelle-Aquitaine,Carte bancaire
CMD101040,2024-02-02,CLI00053,Sport,Bandes élastiques,4,15.9,0.1,57.24,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD103685,2024-02-02,CLI01482,Mode,Jean slim,1,49.9,0.2,39.92,Application mobile,Occitanie,Carte bancaire
CMD102753,2024-02-03,CLI00903,Maison,Cadre photo,3,14.9,0.0,44.7,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD103780,2024-02-03,CLI00958,Beauté,Sérum visage,1,29.9,0.0,29.9,Site web,Île-de-France,PayPal
CMD102986,2024-02-03,CLI01149,Beauté,Palette maquillage,3,34.9,0.2,83.76,Site web,Grand Est,Virement
CMD104676,2024-02-03,CLI01052,Maison,Diffuseur d'huiles,2,39.9,0.2,63.84,Marketplace,Bretagne,Carte bancaire
CMD101684,2024-02-03,CLI00071,Livres,Roman best-seller,1,18.9,0.2,15.12,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD101426,2024-02-03,CLI01398,Maison,Set de couverts,4,44.9,0.2,143.68,Application mobile,Bretagne,Carte bancaire
CMD102196,2024-02-03,CLI00191,Livres,Livre de cuisine,1,24.9,0.2,19.92,Marketplace,Nouvelle-Aquitaine,Carte bancaire
CMD102482,2024-02-03,CLI00302,Mode,Écharpe laine,3,29.9,0.1,80.73,Marketplace,Hauts-de-France,Carte bancaire
CMD103985,2024-02-03,CLI01754,Maison,Cadre photo,1,14.9,0.1,13.41,Marketplace,Auvergne-Rhône-Alpes,Virement
CMD102462,2024-02-03,CLI00547,Livres,Roman best-seller,2,18.9,0.0,37.8,Site web,Auvergne-Rhône-Alpes,PayPal
CMD105760,2024-02-04,CLI01413,Maison,Plaid polaire,2,24.9,0.1,44.82,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD103692,2024-02-04,CLI01849,Beauté,Palette maquillage,1,34.9,0.1,31.41,Site web,Hauts-de-France,Carte bancaire
CMD101472,2024-02-04,CLI01730,Beauté,Parfum 50ml,1,59.0,0.0,59.0,Site web,Île-de-France,PayPal
